TransactionId,HotelId,CustomerId,TransactionDate,Nights
927,802,503,2019-11-22,2
928,771,842,2019-04-08,1
929,41,698,2019-10-12,4
930,101,501,2019-05-18,9
931,753,365,2019-01-31,1
932,127,689,2019-02-10,3
933,860,673,2019-10-26,2
934,518,595,2019-03-31,1
935,665,891,2019-02-19,9
936,428,230,2019-08-22,5
937,39,678,2019-11-22,9
938,876,772,2019-10-21,4
939,970,33,2019-10-12,1
940,223,77,2019-07-22,6
941,157,750,2019-06-22,3
942,873,698,2019-12-01,1
943,232,567,2019-06-21,2
944,529,987,2019-02-12,6
945,448,798,2019-02-06,3
946,599,921,2019-02-25,5
947,1006,100,2019-10-10,8
948,551,894,2019-12-21,2
949,589,856,2019-04-13,3
950,558,400,2019-03-20,8
951,77,926,2019-02-01,3
952,113,54,2019-04-16,2
953,447,162,2019-01-09,7
954,994,774,2019-06-26,6
955,787,228,2019-01-10,5
956,516,85,2019-05-31,2
957,710,672,2019-10-26,7
958,920,631,2019-04-22,6
959,485,483,2019-06-21,8
960,164,287,2019-06-14,5
961,305,314,2019-04-29,3
962,1041,595,2019-06-06,3
963,482,403,2019-12-05,1
964,159,90,2019-02-25,1
965,511,102,2019-09-29,1
966,470,149,2019-12-28,8
967,375,71,2019-10-05,6
968,1037,788,2019-11-09,1
969,553,78,2019-09-05,7
970,938,408,2019-12-14,8
971,474,85,2019-05-18,4
972,104,941,2019-05-29,2
973,65,990,2019-09-24,4
974,1049,548,2019-09-13,4
975,728,576,2019-04-25,6
976,239,441,2019-12-30,1
977,382,322,2019-01-12,2
978,412,233,2019-08-27,2
979,567,720,2019-04-27,8
980,675,326,2019-08-20,2
981,134,775,2019-03-07,7
982,1006,979,2019-10-11,3
983,234,62,2019-03-07,7
984,179,181,2019-12-15,6
985,757,948,2019-04-10,4
986,758,847,2019-09-24,9
987,765,408,2019-09-24,7
988,976,448,2019-07-17,1
989,740,948,2019-12-23,2
990,761,372,2019-03-24,9
991,265,840,2019-08-11,4
992,222,33,2019-10-07,9
993,343,300,2019-10-06,6
994,566,222,2019-04-05,4
995,944,104,2019-04-30,9
996,498,628,2019-08-05,2
997,50,78,2019-07-10,5
998,294,321,2019-08-02,1
999,252,695,2019-06-02,4
1000,299,284,2019-05-28,8
1001,936,217,2019-10-30,1
1002,288,642,2019-12-30,1
1003,127,153,2019-08-11,9
1004,467,211,2019-02-24,3
1005,785,515,2019-07-08,4
1006,953,466,2019-11-08,1
1007,397,430,2019-01-17,3
1008,720,222,2019-01-16,5
1009,888,93,2019-08-20,4
1010,476,953,2019-04-17,1
1011,119,716,2019-03-29,5
1012,225,587,2019-02-11,2
1013,226,598,2019-07-11,9
1014,345,938,2019-04-01,4
1015,971,889,2019-01-25,4
1016,107,398,2019-05-13,1
1017,229,939,2019-11-11,6
1018,425,198,2019-08-13,3
1019,702,109,2019-06-04,9
1020,48,91,2019-10-23,8
1021,336,328,2019-03-03,4
1022,699,111,2019-10-19,8
1023,639,528,2019-12-16,7
1024,261,5,2019-03-18,4
1025,805,292,2019-09-27,8
1026,405,473,2019-07-24,2
1027,903,159,2019-01-30,7
1028,515,824,2019-08-08,1
1029,1000,287,2019-11-05,1
1030,241,75,2019-06-20,7
1031,246,402,2019-04-02,4
1032,432,528,2019-01-29,8
1033,740,718,2019-08-26,7
1034,916,146,2019-01-30,3
1035,124,530,2019-06-02,6
1036,1011,313,2019-08-09,1
1037,83,734,2019-03-05,5
1038,706,858,2019-12-15,9
1039,242,269,2019-10-31,7
1040,596,136,2019-08-27,2
1041,273,705,2019-02-22,3
1042,232,461,2019-03-07,7
1043,1002,234,2019-10-15,5
1044,871,310,2019-10-18,2
1045,24,806,2019-04-19,9
1046,50,172,2019-09-02,7
1047,143,83,2019-02-09,9
1048,896,832,2019-02-07,6
1049,576,844,2019-12-05,5
1050,415,527,2019-08-12,8
1051,60,778,2019-12-24,2
1052,684,507,2019-12-24,4
1053,979,701,2019-01-04,5
1054,98,88,2019-02-21,8
1055,108,848,2019-12-02,5
1056,639,291,2019-05-24,1
1057,693,775,2019-02-19,7
1058,398,807,2019-12-18,2
1059,608,473,2019-08-04,5
1060,872,451,2019-11-24,2
1061,413,747,2019-11-28,7
1062,556,604,2019-10-02,3
1063,306,68,2019-12-13,9
1064,315,114,2019-07-25,1
1065,884,866,2019-08-11,2
1066,344,421,2019-01-04,7
1067,1017,771,2019-06-28,8
1068,780,87,2019-05-17,7
1069,399,489,2019-08-07,6
1070,906,103,2019-06-21,2
1071,448,87,2019-03-14,8
1072,542,447,2019-12-01,4
1073,765,275,2019-08-13,4
1074,284,73,2019-10-04,5
1075,942,532,2019-06-11,7
1076,767,47,2019-01-12,5
1077,946,301,2019-05-05,9
1078,116,667,2019-01-20,6
1079,405,700,2019-12-08,9
1080,242,685,2019-07-24,2
1081,28,9,2019-11-09,6
1082,685,136,2019-02-23,6
1083,191,237,2019-11-21,3
1084,791,298,2019-12-05,2
1085,1045,132,2019-02-11,5
1086,931,134,2019-05-18,6
1087,25,548,2019-07-05,9
1088,474,794,2019-05-05,9
1089,376,985,2019-06-10,6
1090,261,738,2019-11-15,4
1091,998,133,2019-01-09,2
1092,514,643,2019-04-10,1
1093,173,893,2019-06-12,9
1094,365,785,2019-09-08,9
1095,274,457,2019-09-01,6
1096,785,754,2019-07-23,3
1097,142,390,2019-07-16,4
1098,587,625,2019-01-26,9
1099,670,349,2019-07-07,5
1100,113,931,2019-05-22,3
1101,436,761,2019-06-15,7
1102,194,728,2019-01-17,8
1103,701,560,2019-06-20,6
1104,799,568,2019-07-13,8
1105,916,284,2019-11-08,3
1106,297,71,2019-09-28,1
1107,595,440,2019-08-19,7
1108,432,72,2019-06-25,9
1109,1033,491,2019-10-08,2
1110,582,542,2019-02-17,1
1111,870,844,2019-01-17,5
1112,829,986,2019-12-12,8
1113,467,937,2019-03-16,9
1114,314,870,2019-05-08,2
1115,759,777,2019-11-27,3
1116,349,194,2019-02-28,5
1117,811,91,2019-08-07,3
1118,1046,586,2019-10-01,7
1119,77,569,2019-11-21,9
1120,920,827,2019-10-06,4
1121,726,492,2019-08-24,1
1122,11,111,2019-10-29,1
1123,433,745,2019-09-28,2
1124,613,958,2019-11-20,7
1125,665,782,2019-11-23,9
1126,182,982,2019-04-10,5
1127,91,962,2019-11-23,5
1128,803,598,2019-04-01,4
1129,176,268,2019-01-02,3
1130,143,355,2019-12-02,8
1131,896,529,2019-05-18,1
1132,32,390,2019-12-15,4
1133,346,166,2019-04-18,9
1134,1009,3,2019-10-05,2
1135,966,789,2019-03-19,1
1136,77,670,2019-08-03,4
1137,999,794,2019-06-30,9
1138,650,48,2019-10-06,5
1139,419,848,2019-02-08,1
1140,728,469,2019-11-01,9
1141,324,7,2019-12-26,8
1142,216,572,2019-09-29,8
1143,795,457,2019-12-04,9
1144,453,853,2019-06-05,4
1145,344,788,2019-08-23,8
1146,876,563,2019-06-26,8
1147,840,481,2019-10-01,5
1148,707,34,2019-09-27,2
1149,632,754,2019-03-17,5
1150,1035,541,2019-10-04,5
1151,865,269,2019-05-27,4
1152,1034,130,2019-12-21,2
1153,545,634,2019-02-18,9
1154,845,212,2019-02-10,4
1155,708,657,2019-03-19,3
1156,785,578,2019-01-17,1
1157,311,175,2019-04-30,2
1158,283,769,2019-04-08,9
1159,1046,912,2019-05-13,4
1160,468,706,2019-11-22,8
1161,854,253,2019-12-24,8
1162,226,127,2019-01-27,6
1163,1,204,2019-11-08,6
1164,1020,863,2019-05-20,5
1165,439,661,2019-05-05,8
1166,175,355,2019-03-27,9
1167,234,70,2019-06-01,9
1168,497,606,2019-01-26,6
1169,657,177,2019-02-16,8
1170,85,448,2019-07-20,7
1171,764,948,2019-09-12,2
1172,547,573,2019-02-02,8
1173,476,744,2019-01-09,6
1174,94,871,2019-10-07,6
1175,744,925,2019-03-09,8
1176,578,39,2019-04-08,1
1177,595,39,2019-11-26,7
1178,133,173,2019-07-16,6
1179,916,127,2019-03-06,1
1180,454,702,2019-04-11,4
1181,288,580,2019-10-13,1
1182,959,508,2019-08-14,4
1183,333,776,2019-01-31,6
1184,163,21,2019-03-06,8
1185,231,912,2019-05-18,8
1186,278,556,2019-01-14,2
1187,283,318,2019-07-13,8
1188,2,864,2019-09-23,4
1189,479,311,2019-09-17,4
1190,669,119,2019-04-26,8
1191,651,298,2019-06-20,4
1192,728,548,2019-01-04,5
1193,910,52,2019-10-05,9
1194,654,562,2019-09-24,3
1195,526,917,2019-06-18,9
1196,67,794,2019-02-10,2
1197,910,529,2019-05-14,4
1198,297,551,2019-03-15,5
1199,438,578,2019-03-30,2
1200,223,93,2019-07-25,6
1201,298,428,2019-07-22,3
1202,939,632,2019-11-22,2
1203,793,729,2019-03-07,7
1204,7,125,2019-11-04,2
1205,75,568,2019-05-18,8
1206,865,689,2019-10-19,2
1207,650,38,2019-11-29,6
1208,757,288,2019-01-03,5
1209,728,516,2019-03-07,5
1210,98,468,2019-08-24,2
1211,115,192,2019-05-08,2
1212,807,711,2019-09-18,3
1213,256,921,2019-05-26,8
1214,304,32,2019-01-03,4
1215,930,461,2019-08-21,2
1216,288,976,2019-10-26,6
1217,466,420,2019-12-30,2
1218,406,723,2019-08-30,8
1219,4,796,2019-03-07,2
1220,450,605,2019-01-28,3
1221,33,575,2019-01-08,5
1222,301,598,2019-12-01,3
1223,833,371,2019-09-29,9
1224,514,570,2019-08-21,5
1225,916,667,2019-11-11,9
1226,526,158,2019-04-14,1
1227,889,419,2019-10-03,6
1228,672,233,2019-09-07,8
1229,934,67,2019-04-01,6
1230,696,132,2019-12-17,8
1231,126,978,2019-05-29,1
1232,846,527,2019-08-21,3
1233,498,712,2019-04-19,7
1234,894,669,2019-07-09,5
1235,1012,965,2019-12-21,7
1236,202,369,2019-06-16,4
1237,876,459,2019-05-30,7
1238,701,26,2019-10-01,5
1239,436,178,2019-01-11,7
1240,983,543,2019-03-12,1
1241,67,638,2019-02-05,1
1242,351,973,2019-03-08,5
1243,828,501,2019-11-22,9
1244,320,404,2019-09-20,6
1245,607,457,2019-02-05,2
1246,82,978,2019-06-15,9
1247,692,398,2019-01-05,5
1248,122,265,2019-04-26,3
1249,909,307,2019-04-20,2
1250,1005,248,2019-03-01,3
1251,814,774,2019-10-31,4
1252,70,149,2019-08-02,4
1253,409,488,2019-06-05,3
1254,289,854,2019-09-11,3
1255,591,535,2019-08-06,5
1256,784,639,2019-10-14,3
1257,682,827,2019-06-02,4
1258,183,173,2019-10-30,5
1259,1001,239,2019-07-17,2
1260,458,603,2019-09-21,3
1261,668,125,2019-05-15,1
1262,975,247,2019-12-07,2
1263,99,948,2019-03-08,3
1264,948,743,2019-10-31,6
1265,567,917,2019-09-12,2
1266,238,425,2019-10-24,8
1267,677,52,2019-07-27,4
1268,209,659,2019-11-20,5
1269,991,611,2019-07-31,6
1270,1023,582,2019-01-05,1
1271,591,432,2019-02-16,1
1272,901,147,2019-07-15,6
1273,1010,9,2019-09-01,8
1274,826,511,2019-10-10,7
1275,624,942,2019-08-06,6
1276,80,13,2019-12-28,6
1277,960,515,2019-03-10,6
1278,512,189,2019-06-26,4
1279,451,569,2019-02-16,7
1280,848,409,2019-08-01,8
1281,401,527,2019-04-27,5
1282,304,346,2019-12-06,7
1283,271,432,2019-07-24,9
1284,127,143,2019-02-17,4
1285,702,425,2019-05-28,4
1286,122,192,2019-06-15,4
1287,255,437,2019-08-27,5
1288,1010,202,2019-02-07,1
1289,953,821,2019-03-22,5
1290,541,257,2019-10-13,8
1291,505,551,2019-12-11,7
1292,941,737,2019-12-04,4
1293,366,811,2019-09-15,1
1294,685,222,2019-08-12,1
1295,371,130,2019-07-12,3
1296,843,800,2019-10-05,5
1297,562,239,2019-12-11,7
1298,141,487,2019-10-24,1
1299,183,903,2019-04-25,1
1300,63,91,2019-11-27,2
1301,226,296,2019-05-23,5
1302,99,242,2019-08-30,3
1303,356,593,2019-01-24,5
1304,659,471,2019-08-07,7
1305,838,417,2019-02-11,7
1306,368,661,2019-01-13,9
1307,740,12,2019-11-18,4
1308,957,530,2019-01-07,5
1309,704,238,2019-11-15,3
1310,347,390,2019-05-11,5
1311,920,462,2019-01-31,5
1312,627,501,2019-01-04,9
1313,256,890,2019-01-22,4
1314,644,222,2019-04-03,2
1315,71,129,2019-01-27,5
1316,110,600,2019-01-31,4
1317,1008,41,2019-03-19,2
1318,320,104,2019-08-30,2
1319,15,878,2019-09-24,4
1320,673,364,2019-07-31,6
1321,579,65,2019-08-19,5
1322,832,776,2019-08-24,7
1323,192,925,2019-07-03,9
1324,925,995,2019-01-01,6
1325,31,510,2019-06-27,6
1326,852,917,2019-05-03,9
1327,550,858,2019-02-05,5
1328,369,277,2019-08-13,8
1329,10,175,2019-03-05,2
1330,147,354,2019-06-30,5
1331,12,573,2019-05-01,9
1332,18,233,2019-04-02,7
1333,719,722,2019-12-14,3
1334,507,524,2019-08-07,7
1335,856,578,2019-04-30,9
1336,418,342,2019-08-27,9
1337,714,376,2019-05-22,1
1338,909,179,2019-07-12,4
1339,223,520,2019-08-14,1
1340,1001,337,2019-06-18,8
1341,285,26,2019-10-17,2
1342,876,384,2019-07-22,1
1343,397,541,2019-06-23,4
1344,1023,80,2019-06-11,2
1345,627,326,2019-05-14,6
1346,343,519,2019-12-04,9
1347,1032,826,2019-06-26,8
1348,731,52,2019-12-05,3
1349,757,183,2019-08-31,8
1350,618,81,2019-03-27,2
1351,599,724,2019-05-29,3
1352,709,936,2019-02-05,1
1353,653,636,2019-01-23,5
1354,913,722,2019-04-19,5
1355,167,472,2019-03-15,6
1356,191,192,2019-06-12,1
1357,30,61,2019-06-28,8
1358,894,36,2019-09-16,9
1359,223,13,2019-01-20,5
1360,324,62,2019-03-09,1
1361,460,306,2019-06-01,8
1362,941,67,2019-03-10,2
1363,750,810,2019-04-03,1
1364,245,546,2019-03-22,2
1365,262,150,2019-06-11,2
1366,1039,119,2019-01-09,6
1367,71,582,2019-03-26,7
1368,712,775,2019-11-24,3
1369,246,57,2019-07-26,9
1370,452,514,2019-09-21,5
1371,350,545,2019-03-03,1
1372,316,493,2019-11-16,9
1373,107,75,2019-03-25,2
1374,778,618,2019-11-02,1
1375,229,71,2019-11-24,6
1376,161,608,2019-11-14,3
1377,754,7,2019-01-17,8
1378,425,724,2019-07-23,9
1379,39,968,2019-07-02,6
1380,701,9,2019-12-07,2
1381,30,748,2019-07-25,5
1382,719,515,2019-04-05,8
1383,351,525,2019-01-09,9
1384,930,802,2019-09-29,3
1385,927,827,2019-12-01,7
1386,784,733,2019-05-08,4
1387,306,17,2019-03-19,5
1388,76,585,2019-11-03,1
1389,963,983,2019-05-06,8
1390,353,611,2019-06-23,2
1391,810,159,2019-05-03,3
1392,813,743,2019-10-08,7
1393,206,310,2019-06-03,4
1394,746,172,2019-05-23,8
1395,916,310,2019-10-17,2
1396,197,955,2019-01-04,1
1397,732,522,2019-11-18,9
1398,242,489,2019-11-27,3
1399,969,636,2019-07-10,8
1400,716,990,2019-01-06,8
1401,172,824,2019-10-19,8
1402,451,168,2019-11-30,5
1403,328,986,2019-06-02,4
1404,439,579,2019-09-25,9
1405,111,310,2019-08-08,7
1406,355,885,2019-09-16,1
1407,706,398,2019-09-19,4
1408,388,458,2019-10-12,7
1409,658,253,2019-02-04,2
1410,547,566,2019-05-11,3
1411,542,373,2019-06-02,5
1412,708,477,2019-03-13,8
1413,1015,723,2019-05-05,6
1414,317,877,2019-07-05,8
1415,588,743,2019-09-10,1
1416,230,575,2019-12-01,8
1417,83,679,2019-11-04,4
1418,102,511,2019-07-31,8
1419,1010,962,2019-04-12,2
1420,45,745,2019-01-12,1
1421,272,629,2019-10-05,6
1422,739,23,2019-06-29,9
1423,172,954,2019-11-28,7
1424,280,570,2019-11-09,7
1425,126,869,2019-07-23,4
1426,348,801,2019-11-06,3
1427,423,579,2019-12-27,2
1428,83,95,2019-05-05,4
1429,20,388,2019-09-15,4
1430,504,489,2019-07-02,8
1431,704,224,2019-08-20,6
1432,703,354,2019-01-07,1
1433,559,90,2019-03-01,1
1434,976,182,2019-11-08,4
1435,731,72,2019-05-24,1
1436,559,462,2019-03-24,4
1437,614,450,2019-08-04,4
1438,619,975,2019-11-05,1
1439,4,513,2019-06-13,4
1440,536,52,2019-08-27,7
1441,776,588,2019-01-15,2
1442,327,982,2019-10-22,4
1443,1031,616,2019-09-30,3
1444,587,131,2019-06-30,2
1445,444,406,2019-09-01,1
1446,799,650,2019-03-01,1
1447,52,530,2019-07-16,1
1448,281,465,2019-03-07,9
1449,710,237,2019-12-16,5
1450,16,753,2019-01-17,5
1451,566,531,2019-10-10,4
1452,322,577,2019-08-31,7
1453,438,638,2019-04-12,1
1454,951,889,2019-01-28,9
1455,101,326,2019-03-18,2
1456,389,115,2019-08-25,2
1457,105,832,2019-05-07,8
1458,32,903,2019-05-29,5
1459,186,22,2019-09-27,8
1460,207,256,2019-03-19,7
1461,29,369,2019-08-15,8
1462,772,812,2019-09-04,5
1463,163,68,2019-08-29,8
1464,636,452,2019-01-31,1
1465,811,26,2019-06-26,1
1466,664,978,2019-06-03,8
1467,240,2,2019-12-13,1
1468,505,321,2019-06-10,6
1469,728,805,2019-10-30,4
1470,1018,841,2019-02-03,9
1471,508,926,2019-07-03,7
1472,236,542,2019-11-25,9
1473,59,201,2019-02-26,2
1474,225,11,2019-03-06,1
1475,595,316,2019-07-31,2
1476,229,45,2019-05-03,5
1477,821,907,2019-11-23,4
1478,26,330,2019-03-26,9
1479,905,170,2019-09-19,1
1480,253,493,2019-11-24,7
1481,777,201,2019-04-05,5
1482,478,708,2019-11-02,4
1483,156,226,2019-03-05,1
1484,400,215,2019-01-16,7
1485,341,720,2019-04-19,5
1486,927,589,2019-10-30,9
1487,262,481,2019-09-08,2
1488,794,1,2019-06-08,4
1489,1037,633,2019-09-10,4
1490,572,366,2019-03-14,2
1491,933,490,2019-06-07,1
1492,234,548,2019-02-19,9
1493,573,60,2019-12-25,7
1494,304,584,2019-04-22,7
1495,634,786,2019-08-28,1
1496,740,337,2019-08-09,4
1497,349,761,2019-04-22,8
1498,19,163,2019-06-10,1
1499,171,412,2019-03-20,4
1500,167,362,2019-11-10,7
1501,821,865,2019-09-28,5
1502,907,487,2019-02-16,1
1503,973,18,2019-01-01,5
1504,1007,73,2019-10-19,8
1505,818,388,2019-05-03,7
1506,465,75,2019-03-06,9
1507,645,866,2019-01-25,8
1508,554,865,2019-09-05,5
1509,743,104,2019-01-29,6
1510,570,239,2019-09-14,5
1511,948,939,2019-12-02,4
1512,83,31,2019-06-20,2
1513,15,822,2019-05-20,9
1514,640,911,2019-04-20,1
1515,73,515,2019-08-23,8
1516,938,991,2019-04-05,5
1517,411,4,2019-09-22,5
1518,647,943,2019-08-15,6
1519,829,891,2019-01-09,3
1520,179,862,2019-10-07,1
1521,429,785,2019-05-07,3
1522,1014,272,2019-03-30,5
1523,193,620,2019-04-09,4
1524,464,799,2019-12-16,9
1525,251,24,2019-12-19,1
1526,825,582,2019-12-09,6
1527,876,161,2019-02-23,8
1528,1031,111,2019-12-07,8
1529,967,242,2019-06-07,5
1530,631,646,2019-04-12,2
1531,20,217,2019-02-01,3
1532,640,379,2019-06-23,1
1533,208,69,2019-01-21,7
1534,796,57,2019-05-19,2
1535,943,516,2019-11-18,2
1536,609,63,2019-07-17,7
1537,735,642,2019-10-21,3
1538,454,889,2019-11-04,2
1539,429,829,2019-01-16,3
1540,86,422,2019-05-07,1
1541,785,964,2019-09-30,9
1542,464,125,2019-10-29,9
1543,268,949,2019-10-11,4
1544,125,410,2019-01-31,6
1545,1020,804,2019-11-26,8
1546,171,841,2019-08-07,9
1547,62,72,2019-12-19,1
1548,872,763,2019-09-30,5
1549,486,691,2019-12-13,8
1550,94,467,2019-11-10,9
1551,1045,78,2019-12-01,7
1552,955,786,2019-08-14,5
1553,306,606,2019-06-26,9
1554,477,827,2019-10-08,4
1555,582,348,2019-01-14,8
1556,573,431,2019-09-26,3
1557,250,43,2019-10-05,3
1558,339,817,2019-09-29,8
1559,179,695,2019-12-08,2
1560,849,481,2019-11-23,1
1561,854,497,2019-01-28,5
1562,387,437,2019-10-31,2
1563,47,307,2019-03-14,3
1564,450,340,2019-06-13,1
1565,964,545,2019-08-30,6
1566,258,154,2019-04-06,3
1567,978,385,2019-10-19,5
1568,1009,849,2019-10-12,9
1569,725,154,2019-10-31,4
1570,436,255,2019-02-07,1
1571,735,458,2019-03-01,1
1572,738,88,2019-04-13,5
1573,468,588,2019-08-01,6
1574,66,611,2019-07-13,6
1575,781,599,2019-02-13,1
1576,51,45,2019-03-06,8
1577,215,135,2019-09-25,7
1578,526,317,2019-01-22,2
1579,917,510,2019-10-19,4
1580,501,755,2019-08-03,5
1581,989,686,2019-12-30,9
1582,27,221,2019-11-03,4
1583,507,436,2019-08-08,5
1584,521,691,2019-12-05,3
1585,487,315,2019-03-24,9
1586,922,484,2019-12-16,4
1587,42,231,2019-02-23,4
1588,927,677,2019-07-02,9
1589,658,963,2019-10-05,8
1590,486,946,2019-09-09,9
1591,832,75,2019-06-09,9
1592,91,191,2019-12-12,3
1593,1048,548,2019-09-20,2
1594,918,190,2019-11-20,8
1595,882,155,2019-05-13,9
1596,287,721,2019-04-01,5
1597,750,968,2019-09-17,9
1598,102,511,2019-09-22,6
1599,609,648,2019-07-21,1
1600,603,241,2019-05-25,9
1601,756,341,2019-05-29,1
1602,760,241,2019-07-19,7
1603,517,762,2019-11-06,6
1604,819,100,2019-10-30,6
1605,298,318,2019-09-14,3
1606,160,592,2019-06-11,8
1607,686,311,2019-07-28,4
1608,840,152,2019-01-27,9
1609,831,162,2019-09-04,3
1610,12,870,2019-12-31,7
1611,650,347,2019-07-25,1
1612,118,884,2019-03-25,4
1613,934,348,2019-09-23,3
1614,203,272,2019-03-07,7
1615,713,609,2019-04-12,4
1616,807,248,2019-06-23,1
1617,22,482,2019-08-09,8
1618,381,111,2019-05-30,1
1619,864,235,2019-12-12,1
1620,633,831,2019-12-21,4
1621,376,484,2019-12-17,7
1622,567,175,2019-02-23,9
1623,535,174,2019-08-23,9
1624,681,112,2019-06-13,6
1625,130,623,2019-12-31,5
1626,5,81,2019-03-14,9
1627,487,117,2019-03-08,2
1628,876,981,2019-10-24,7
1629,21,422,2019-06-09,8
1630,455,697,2019-11-11,9
1631,211,626,2019-12-26,8
1632,719,681,2019-10-01,6
1633,157,937,2019-03-11,6
1634,957,87,2019-02-06,2
1635,941,967,2019-12-16,9
1636,467,274,2019-07-20,1
1637,281,584,2019-05-23,5
1638,713,912,2019-04-28,3
1639,462,664,2019-03-29,2
1640,420,200,2019-05-23,3
1641,293,781,2019-01-27,2
1642,217,116,2019-04-24,2
1643,581,503,2019-09-28,8
1644,375,886,2019-01-26,7
1645,312,212,2019-03-10,3
1646,334,587,2019-07-12,6
1647,321,50,2019-01-20,7
1648,197,585,2019-04-19,1
1649,110,157,2019-05-22,9
1650,14,766,2019-12-16,2
1651,37,682,2019-02-22,2
1652,320,365,2019-01-07,9
1653,184,798,2019-07-29,4
1654,1016,973,2019-02-02,8
1655,628,931,2019-09-13,7
1656,611,851,2019-05-17,2
1657,313,373,2019-12-26,6
1658,626,781,2019-07-05,2
1659,398,451,2019-12-01,7
1660,592,970,2019-12-23,9
1661,424,724,2019-11-28,6
1662,607,519,2019-10-10,5
1663,409,874,2019-12-12,6
1664,852,505,2019-05-11,4
1665,93,678,2019-10-11,3
1666,758,758,2019-06-21,2
1667,985,476,2019-12-08,2
1668,957,945,2019-06-09,8
1669,538,581,2019-09-05,1
1670,940,355,2019-12-14,9
1671,844,792,2019-06-24,9
1672,320,715,2019-12-03,2
1673,303,38,2019-04-09,9
1674,105,420,2019-03-12,5
1675,711,344,2019-03-27,1
1676,390,675,2019-05-20,5
1677,1023,797,2019-11-13,2
1678,334,332,2019-05-26,9
1679,270,254,2019-10-13,7
1680,168,962,2019-09-05,3
1681,445,16,2019-01-09,3
1682,625,943,2019-10-03,7
1683,748,349,2019-01-23,9
1684,825,562,2019-07-17,9
1685,1000,280,2019-01-21,3
1686,276,786,2019-11-03,9
1687,957,945,2019-11-21,4
1688,138,762,2019-04-12,2
1689,523,397,2019-02-07,4
1690,885,170,2019-02-23,5
1691,122,451,2019-10-06,8
1692,654,748,2019-02-25,5
1693,429,278,2019-11-22,3
1694,243,543,2019-01-03,1
1695,661,12,2019-04-15,9
1696,1009,739,2019-12-10,5
1697,606,933,2019-10-26,3
1698,960,123,2019-04-26,7
1699,986,564,2019-05-15,6
1700,143,570,2019-03-31,4
1701,510,732,2019-01-03,8
1702,533,606,2019-03-08,6
1703,674,944,2019-10-05,5
1704,676,126,2019-07-16,1
1705,954,981,2019-08-17,6
1706,987,189,2019-11-03,6
1707,842,111,2019-07-13,6
1708,260,142,2019-12-01,8
1709,827,187,2019-08-25,1
1710,1014,144,2019-03-20,5
1711,325,540,2019-10-24,7
1712,658,204,2019-12-08,9
1713,586,288,2019-01-19,7
1714,569,258,2019-03-08,9
1715,843,592,2019-05-04,4
1716,512,141,2019-06-23,5
1717,381,332,2019-03-13,2
1718,374,617,2019-09-28,9
1719,52,355,2019-12-26,5
1720,530,321,2019-01-06,4
1721,1046,208,2019-12-09,3
1722,45,771,2019-04-05,5
1723,797,511,2019-06-27,5
1724,268,437,2019-12-16,8
1725,600,871,2019-08-31,8
1726,857,380,2019-04-13,1
1727,163,608,2019-10-21,6
1728,244,981,2019-03-12,6
1729,407,205,2019-01-25,4
1730,700,987,2019-09-10,4
1731,925,520,2019-04-02,5
1732,308,959,2019-11-17,5
1733,1000,345,2019-09-19,7
1734,393,684,2019-09-09,9
1735,186,126,2019-03-17,9
1736,347,809,2019-11-29,6
1737,163,186,2019-04-03,5
1738,773,23,2019-06-09,4
1739,533,659,2019-11-23,8
1740,920,841,2019-09-28,1
1741,896,828,2019-12-11,5
1742,407,903,2019-01-28,8
1743,445,804,2019-08-07,8
1744,383,366,2019-02-19,3
1745,1028,132,2019-08-04,8
1746,517,559,2019-05-15,6
1747,533,410,2019-11-07,4
1748,464,213,2019-02-05,6
1749,62,622,2019-09-27,3
1750,680,449,2019-04-16,6
1751,920,401,2019-06-15,2
1752,833,837,2019-08-29,3
1753,379,738,2019-04-10,2
1754,265,720,2019-09-18,5
1755,740,159,2019-02-11,8
1756,863,793,2019-10-09,7
1757,864,40,2019-06-14,1
1758,302,684,2019-06-24,8
1759,736,834,2019-01-07,9
1760,1025,107,2019-01-04,2
1761,496,314,2019-07-07,6
1762,953,936,2019-12-25,7
1763,732,737,2019-08-22,1
1764,414,318,2019-11-30,4
1765,370,810,2019-02-08,4
1766,145,899,2019-11-02,4
1767,250,402,2019-03-09,6
1768,614,355,2019-12-03,9
1769,863,55,2019-10-16,1
1770,657,480,2019-08-19,9
1771,576,446,2019-09-05,4
1772,184,416,2019-12-19,7
1773,968,195,2019-06-06,8
1774,504,462,2019-02-14,6
1775,262,369,2019-03-09,7
1776,483,416,2019-02-24,6
1777,44,963,2019-04-29,9
1778,376,844,2019-04-04,8
1779,219,241,2019-08-03,1
1780,390,226,2019-10-07,3
1781,432,637,2019-01-02,8
1782,758,931,2019-06-29,6
1783,117,310,2019-03-29,8
